Row #,Year,Proj. Type,Organization Name,HMIS Org ID,Project Name,HMIS Proj ID,Geo Code,HMIS-Participating,Inventory Type,Target Pop.,Target Pop. A,Target Pop. B,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds,Veteran Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,Victim Service Provider,Additional Federal Funding?,Additional Federal Funding: HUD-VASH,Additional Federal Funding: SSVF,Additional Federal Funding: GPD,Additional Federal Funding: GPD-BH,Additional Federal Funding: GPD-LD,Additional Federal Funding: GPD-HH,Additional Federal Funding: GPD-CT,Additional Federal Funding: GPD-SITH,Additional Federal Funding: GPD-TP,Additional Federal Funding: HCHV,Additional Federal Funding: HCHV-CRS,Additional Federal Funding: HCHV-SH,Additional Federal Funding: CWT/TR,Additional Federal Funding: BCP,Additional Federal Funding: TLP,Additional Federal Funding: MGH,Additional Federal Funding: HOPWA,Additional Federal Funding: HOPWA-HMV,Additional Federal Funding: HOPWA-PH,Additional Federal Funding: HOPWA-STSF,Additional Federal Funding: HOPWA-TH,Additional Federal Funding: HOPWA-CV,Additional Federal Funding: PIH,Additional Federal Funding: HOME,Additional Federal Funding: HOME ARP,Additional Federal Funding: PIH-EHV,Additional Federal Funding: Other,Housing Type,McKinney- Vento,McKinney- Vento: Esg,McKinney- Vento: EsgEs,McKinney- Vento: EsgRrh,McKinney- Vento: Esg-CV,McKinney- Vento: Coc,McKinney- Vento: CocSh,McKinney- Vento: CocTh,McKinney- Vento: CocPsh,McKinney- Vento: CocRrh,McKinney- Vento: CocSro,McKinney- Vento: CocThRrh,McKinney- Vento: SpC,McKinney- Vento: S8,McKinney- Vento: SHP,McKinney- Vento: YHDP,McKinney- Vento: YHDP Renewals,Year-Round Beds,PIT Count,Total Beds,Utilization Rate,Last Update On
369496,2019,TH,San Diego Housing Commission,,MHS - Serial Inebriate Program (6568),315,63210,,C,NA,,,56,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Site-based – clustered / multiple sites,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,56,49,56,0.88,4/23/19 22:11
369507,2019,RRH,San Diego Housing Commission,,Moving Home (6777),202,63210,,C,NA,,,114,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Tenant-based – scattered site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,354,354,354,1,4/23/19 22:18
369481,2019,OPH,San Diego Housing Commission,,New Palace (6683),89,63210,,C,NA,,,79,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,79,66,79,0.84,4/23/19 22:19
369564,2019,OPH,San Diego Housing Commission,,North Park Senior PBV (6922),90,63210,,C,NA,,,8,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,8,8,8,1,4/23/19 22:20
388329,2019,OPH,San Diego Housing Commission,,Parker Kier,92,63210,,C,NA,,,33,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,33,32,33,0.97,4/25/19 17:55
369491,2019,ES,San Diego Housing Commission,,PATH - Connections Housing (6404),307,63210,,C,NA,,,134,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,Yes,Yes,Yes,No,,No,No,No,No,No,No,,No,No,No,No,,134,138,138,1,4/23/19 22:23
369499,2019,RRH,San Diego Housing Commission,,PATH - ESG (Downtown) (6489),310,63210,,C,NA,,,3,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,Yes,No,Yes,,No,No,No,No,No,No,,No,No,No,No,,16,16,16,1,4/23/19 22:24
369450,2019,PSH,San Diego Housing Commission,,PATH - SBS3 (Sponsor based subsidies) (6462),324,63210,,C,NA,,,35,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Site-based – clustered / multiple sites,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,35,33,35,0.94,4/23/19 22:31
369355,2019,PSH,San Diego Housing Commission,,PATH Karibu (Merged Grant) (6943),296,63210,,C,HIV,,,18,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – clustered / multiple sites,Yes,No,No,No,,Yes,No,No,Yes,No,No,,No,No,No,No,,43,43,43,1,4/23/19 22:32
369357,2019,PSH,San Diego Housing Commission,,Pathfinders - Shelter + Care II (Streamview) - Merged Grant (1879),291,63210,,C,NA,,,16,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – clustered / multiple sites,Yes,No,No,No,,Yes,No,No,Yes,No,No,,No,No,No,No,,16,12,16,0.75,4/23/19 22:49
369356,2019,PSH,San Diego Housing Commission,,Pathfinders - Shelter Plus Care I (University Delta) - Merged Grant (5918),290,63210,,C,NA,,,16,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,Yes,No,No,No,,Yes,No,No,Yes,No,No,,No,No,No,No,,16,16,16,1,4/23/19 22:50
369569,2019,OPH,San Diego Housing Commission,,Quality Inn (7035),93,63210,,C,NA,,,91,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,91,51,91,0.56,4/23/19 22:59
369489,2019,TH,San Diego Housing Commission,,SalArmy - Door of Hope TLC (5255),313,63210,,C,NA,,,0,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – clustered / multiple sites,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,57,57,57,1,4/23/19 23:00
369359,2019,PSH,San Diego Housing Commission,,SBCS - La Posada - Merged Grant (6014),295,63210,,C,HIV,,,0,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,Yes,No,No,No,,Yes,No,No,Yes,No,No,,No,No,No,No,,39,39,39,1,4/23/19 23:02
369556,2019,PSH,San Diego Housing Commission,,Senior IMPACT POFA - CRF (6895),101,63210,,C,NA,,,30,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Tenant-based – scattered site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,30,25,30,0.83,4/23/19 23:07
369562,2019,ES,San Diego Housing Commission,,Sprung Structure - Alpha (6975),281,63210,,C,NA,,,324,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,324,322,324,0.99,4/23/19 23:10
369561,2019,ES,San Diego Housing Commission,,Sprung Structure - SVdPV (6976),283,63210,,C,NA,,,50,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,150,146,150,0.97,4/23/19 23:11
369560,2019,ES,San Diego Housing Commission,,Sprung Structure - VVSD (6981),285,63210,,C,NA,,,200,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,200,190,200,0.95,4/23/19 23:11
369411,2019,PSH,San Diego Housing Commission,,SVdPV - Project 25 (6483),325,63210,,C,NA,,,13,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Tenant-based – scattered site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,13,13,13,1,4/23/19 23:13
369421,2019,PSH,San Diego Housing Commission,,SVdPV - SBV 3 (6613),326,63210,,C,NA,,,7,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Tenant-based – scattered site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,7,7,7,1,4/23/19 23:14
369439,2019,PSH,San Diego Housing Commission,,SVdPV - Shelter Plus Care (Merged Grant) (6128 + 6127),294,63210,,C,NA,,,103,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,Yes,No,No,No,,Yes,No,No,Yes,No,No,,No,No,No,No,,103,103,103,1,4/23/19 23:16
369482,2019,OPH,San Diego Housing Commission,,Talmadge Gateway (6823),91,63210,,C,NA,,,59,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,59,58,59,0.98,4/23/19 23:17
369565,2019,RRH,San Diego Housing Commission,,TAY - HSI (6879),316,63210,,C,NA,,,0,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,No,No,No,,Yes,No,No,No,Yes,No,,No,No,No,No,,15,15,15,1,4/23/19 23:19
369566,2019,RRH,San Diego Housing Commission,,TAY - SBCS (6881),300,60720,,C,NA,,,6,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,No,No,No,,Yes,No,No,No,Yes,No,,No,No,No,No,,8,8,8,1,4/23/19 23:19
369567,2019,RRH,San Diego Housing Commission,,TAY - SVDPV (6880),311,63210,,C,NA,,,5,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,No,No,No,,Yes,No,No,No,Yes,No,,No,No,No,No,,28,28,28,1,4/23/19 23:20
369483,2019,OPH,San Diego Housing Commission,,The Nook (6783),367,63210,,U,NA,,,8,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,8,22,8,1,4/25/19 20:04
369365,2019,PSH,San Diego Housing Commission,,Townspeople - 34th SPC 5 - Merged Grant (6341),293,63210,,C,HIV,,,7,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,No,No,No,,Yes,No,No,Yes,No,No,,No,No,No,No,,19,19,19,1,4/24/19 14:06
369360,2019,PSH,San Diego Housing Commission,,Townspeople - SPC (Gamma Grant) - Merged Grant (6318),292,63210,,C,HIV,,,31,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,No,No,No,,Yes,No,No,Yes,No,No,,No,No,No,No,,31,29,31,0.94,4/24/19 14:08
369368,2019,PSH,San Diego Housing Commission,,VASH (6323),158,63210,,C,NA,,,912,,,213,912,,No,Yes,Yes,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,1125,884,1125,0.79,4/24/19 14:16
369484,2019,OPH,San Diego Housing Commission,,Village North Senior Garden Apts (6693),94,63210,,C,NA,,,44,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,44,31,44,0.7,4/24/19 14:17
369485,2019,OPH,San Diego Housing Commission,,Vista del Puente (6784),97,63210,,U,NA,,,12,,,52,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,64,22,64,1,4/24/19 14:36
369570,2019,OPH,San Diego Housing Commission,,West Park (7036),88,63210,,C,NA,,,46,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,46,10,46,0.22,4/24/19 14:37
369486,2019,TH,San Diego Housing Commission,,YWCA - Becky's House I (5797),9981,63210,,C,DV,,,0,,,0,0,,Yes,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,30,22,30,0.73,4/25/19 20:04
369487,2019,TH,San Diego Housing Commission,,YWCA - Becky's House II (6060),9980,63210,,C,DV,,,0,,,0,0,,Yes,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,49,39,49,0.8,4/25/19 20:04
369488,2019,TH,San Diego Housing Commission,,YWCA - Becky's House III (6332),9979,63210,,C,DV,,,0,,,0,0,,Yes,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,31,26,31,0.84,4/25/19 20:05
369470,2019,RRH,San Diego Housing Commission,,YWCA of San Diego Rapid Rehousing Program - CoC - YWCA (6677),9982,63210,,C,NA,,,8,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,No,No,No,,Yes,No,No,No,Yes,No,,No,No,No,No,,42,42,42,1,7/31/19 18:21
385231,2019,TH,San Diego Rescue Mission,,Haven of Hope,9972,63210,,C,NA,,,32,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,54,37,54,0.69,4/25/19 20:11
385228,2019,TH,San Diego Rescue Mission,,Men's Center,9986,63210,,C,NA,,,150,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,150,134,150,0.89,4/25/19 20:01
385229,2019,ES,San Diego Rescue Mission,,Nueva Vida Haven (5848),9985,63210,,C,NA,,,60,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,60,42,60,0.7,4/25/19 20:02
385230,2019,TH,San Diego Rescue Mission,,Second Ave (6578),9984,63210,,C,NA,,,48,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,57,40,57,0.7,4/29/19 21:52
369448,2019,ES,San Diego Youth Services,,Storefront Night Shelter (5888),171,63210,,C,NA,,,0,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,Yes,No,No,No,,,,,,No,,,,No,Site-based – single site,Yes,Yes,Yes,No,,No,No,No,No,No,No,,No,No,No,No,,8,5,8,0.62,4/24/19 14:51
369362,2019,TH,San Diego Youth Services,,Take Wing (5841),250,63210,,C,NA,,,24,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,Yes,No,No,,,,,,No,,,,No,Site-based – clustered / multiple sites,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,41,31,41,0.76,4/25/19 19:54
369546,2019,TH,San Diego Youth Services,,TAY Academy - Redwood,68,63210,,C,NA,,,8,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,8,8,8,1,7/30/19 20:55
369363,2019,TH,Serving Seniors,,Transitional Housing (4294),42,63210,,C,NA,,,16,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,16,16,16,1,4/24/19 16:05
385226,2019,RRH,South Bay Community Services,,Casas de Luz RRH,9987,60720,,C,DV,,,0,,,0,0,,Yes,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,No,No,No,,Yes,No,Yes,No,Yes,No,,No,No,No,No,,0,0,0,1,4/25/19 20:01
385225,2019,TH,South Bay Community Services,,Casas de Luz TH,9988,60720,,C,DV,,,0,,,0,0,,Yes,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,Yes,No,No,No,,Yes,No,Yes,No,Yes,No,,No,No,No,No,,51,33,51,0.65,4/25/19 20:01
369378,2019,RRH,South Bay Community Services,,County ESG (6485),220,60720,,C,NA,,,0,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,Yes,No,Yes,,No,No,No,No,No,No,,No,No,No,No,,12,12,12,1,4/24/19 16:33
369387,2019,RRH,South Bay Community Services,,ESG (Chula Vista) (6449),244,60720,,C,NA,,,4,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,Yes,No,Yes,,No,No,No,No,No,No,,No,No,No,No,,6,6,6,1,4/24/19 16:34
369406,2019,ES,South Bay Community Services,,ESG (Grant) (6108),243,60720,,C,NA,,,0,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,Yes,Yes,Yes,No,,No,No,No,No,No,No,,No,No,No,No,,20,20,20,1,4/24/19 16:34
369400,2019,TH,South Bay Community Services,,Trolley Trestle (5840),218,60720,,C,NA,,,12,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,Yes,No,No,No,,Yes,No,Yes,No,No,No,,No,No,No,No,,20,16,20,0.8,4/24/19 16:37
369529,2019,PSH,"St. Vincent de Paul Village, Inc.",,Boulevard Apartments (6203),14,63210,,C,NA,,,0,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,Yes,No,No,No,,Yes,No,No,Yes,No,No,,No,No,No,No,,10,10,10,1,4/24/19 16:41
369493,2019,ES,"St. Vincent de Paul Village, Inc.",,Family Living Center (4143),6,63210,,C,NA,,,0,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,97,97,97,1,4/24/19 16:50
369428,2019,ES,"St. Vincent de Paul Village, Inc.",,JKC Families Gen Op Funds (4140),17,63210,,C,NA,,,0,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,77,77,77,1,4/24/19 16:49
369372,2019,TH,"St. Vincent de Paul Village, Inc.",,Josue Homes (6122),258,63210,,C,HIV,,,38,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,Yes,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,38,36,38,0.95,4/24/19 16:52
369501,2019,PSH,"St. Vincent de Paul Village, Inc.",,St. Vincent de Paul Village 2015 Bonus (6734 & 6735),279,63210,,C,NA,,,86,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,No,No,No,,Yes,No,No,Yes,No,No,,No,No,No,No,,86,86,86,1,4/24/19 16:56
369542,2019,SH,"St. Vincent de Paul Village, Inc.",,VA - GPD Low Demand (6965),10,63210,,C,NA,,,33,,,0,33,,No,Yes,No,No,Yes,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,33,33,33,1,4/24/19 16:58
386975,2019,SH,"St. Vincent de Paul Village, Inc.",,VA - GPD Low Demand (6965),10,63210,,U,NA,,,17,,,0,17,,No,Yes,No,No,Yes,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,17,22,17,1,4/24/19 16:58
369544,2019,TH,"St. Vincent de Paul Village, Inc.",,VA Hospital to Housing GPD (6968),9,63210,,C,NA,,,6,,,0,6,,No,Yes,No,No,Yes,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,6,6,6,1,4/24/19 17:10
386977,2019,TH,"St. Vincent de Paul Village, Inc.",,VA Hospital to Housing GPD (6968),9,63210,,U,NA,,,4,,,0,4,,No,Yes,No,No,Yes,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,4,22,4,1,4/25/19 20:08
369543,2019,SH,"St. Vincent de Paul Village, Inc.",,VA Safe Haven(6967),7,63210,,C,NA,,,7,,,0,7,,No,Yes,No,No,No,,,,,,,Yes,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,7,7,7,1,4/25/19 19:59
386978,2019,SH,"St. Vincent de Paul Village, Inc.",,VA Safe Haven(6967),7,63210,,U,NA,,,3,,,0,3,,No,Yes,No,No,No,,,,,,,Yes,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,3,22,3,1,4/25/19 20:08
369505,2019,RRH,"St. Vincent de Paul Village, Inc.",,Village Rapid Rehousing for Families (6649),15,69073,,C,NA,,,7,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,No,No,No,,Yes,No,No,No,Yes,No,,No,No,No,No,,150,150,150,1,4/24/19 17:09
369504,2019,RRH,"St. Vincent de Paul Village, Inc.",,Village Rapid Rehousing Program (individuals) (6736),16,69073,,C,NA,,,37,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,No,No,No,,Yes,No,No,No,Yes,No,,No,No,No,No,,37,37,37,1,4/24/19 17:10
369353,2019,ES,"The Salvation Army, a California corporation",,CARS (5926),60,63210,,C,NA,,,8,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,8,5,8,0.62,4/24/19 17:17
369458,2019,ES,"The Salvation Army, a California corporation",,Door of Hope Haven (6620),64,63210,,C,NA,,,12,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,Yes,Yes,Yes,No,,No,No,No,No,No,No,,No,No,No,No,,40,33,40,0.82,4/24/19 17:22
369541,2019,RRH,"The Salvation Army, a California corporation",,Door of Hope Rapid Rehousing Program (6747),63,63210,,C,NA,,,5,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,Yes,No,No,No,,Yes,No,No,No,Yes,No,,No,No,No,No,,36,36,36,1,4/24/19 17:24
369492,2019,TH,"The Salvation Army, a California corporation",,SalArmy - STEPS (5254),253,63210,,C,NA,,,42,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,42,37,42,0.88,4/24/19 17:26
369358,2019,PSH,Townspeople,,51st Street (PBV) (6208),246,63210,,C,HIV,,,9,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,Yes,,,,No,Tenant-based – scattered site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,9,9,9,1,4/24/19 17:28
385138,2019,ES,Townspeople,,EFSP Vouchers,78,63210,,C,NA,,,2,,,0,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,2,2,2,1,4/24/19 17:30
369381,2019,PSH,Townspeople,,HOPWA Permanent Housing (6577),248,63210,,C,HIV,,,5,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,Yes,,,,,,No,,,,No,Tenant-based – scattered site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,22,22,22,1,4/25/19 19:57
369384,2019,ES,Townspeople,,Hotel/Motel HOPWA (6468),79,63210,,C,HIV,,,9,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,Yes,,,,,,No,,,,No,Tenant-based – scattered site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,9,9,9,1,4/29/19 15:09
385140,2019,PSH,Townspeople,,"Other, HOPWA TBRA",247,63210,,C,HIV,,,5,,,0,0,,No,Yes,No,No,No,,,,,,,No,,,,No,No,No,Yes,,,,,,No,,,,No,Tenant-based – scattered site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,12,12,12,1,4/24/19 17:40
369436,2019,RRH,Veteran Community Services,,Priority 2 SSVF (6320),46,63210,,C,NA,,,92,,,66,92,,No,Yes,No,Yes,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Tenant-based – scattered site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,158,158,158,1,4/24/19 17:42
369502,2019,PSH,Veterans Village of San Diego,,Escondido Veterans Apartments (Patriot's Place) (6790),203,61230,,C,NA,,,3,,,6,3,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,Yes,No,No,No,,Yes,No,No,Yes,No,No,,No,No,No,No,,9,9,9,1,4/24/19 17:46
387005,2019,PSH,Veterans Village of San Diego,,Escondido Veterans Apartments (Patriot's Place) (6790),203,61230,,U,NA,,,0,,,139,0,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,Yes,No,No,No,,Yes,No,No,Yes,No,No,,No,No,No,No,,139,22,139,1,4/25/19 20:07
385110,2019,TH,Veterans Village of San Diego,,Intensive Treatment and Stabilization Program - TH,186,63210,,C,NA,,,56,,,0,56,,No,No,No,No,No,,,,,,,No,,,,No,No,No,No,,,,,,No,,,,No,Site-based – single site,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,,56,18,56,0.32,4/24/19 17:53
